rule,n_nonmanip,w,a,b,perfect_info,manipulation,cand1,cand2,cand3,cand4,cand5,winner,total_utils_in_outcome,total_utils_in_true,total_utils_manipulator,total_utils_in_true_manipulator
borda,1,0.3,1,1,True,True,Captain America,Muppets,Divergent,Noah,Grand Budapest,Grand Budapest,1.825009564347781,1.825009564347781,0.906,0.906
borda,1,0.3,1,1,True,False,Captain America,Grand Budapest,Muppets,Divergent,Noah,Captain America,1.8677550088324515,1.8677550088324515,0.9319999999999999,0.9319999999999999
borda,1,0.3,1,1,True,False,Captain America,Grand Budapest,Muppets,Divergent,Noah,Captain America,1.8798716331552427,1.8798716331552427,0.9319999999999999,0.9319999999999999
borda,1,0.3,1,1,True,True,Captain America,Muppets,Divergent,Noah,Grand Budapest,Grand Budapest,1.8214761679528806,1.8214761679528806,0.906,0.906
borda,1,0.3,1,1,True,True,Captain America,Muppets,Divergent,Noah,Grand Budapest,Grand Budapest,1.8242746559557368,1.8242746559557368,0.906,0.906
borda,1,0.3,1,1,True,True,Captain America,Muppets,Divergent,Noah,Grand Budapest,Grand Budapest,1.8197721537537892,1.8197721537537892,0.906,0.906
borda,1,0.3,1,1,True,False,Captain America,Grand Budapest,Muppets,Divergent,Noah,Captain America,1.8795116514460908,1.8795116514460908,0.9319999999999999,0.9319999999999999
borda,1,0.3,1,1,True,False,Captain America,Grand Budapest,Muppets,Divergent,Noah,Captain America,1.8733739875757072,1.8733739875757072,0.9319999999999999,0.9319999999999999
borda,1,0.3,1,1,True,False,Captain America,Grand Budapest,Muppets,Divergent,Noah,Captain America,1.8577028404888163,1.8577028404888163,0.9319999999999999,0.9319999999999999
borda,1,0.3,1,1,True,False,Captain America,Grand Budapest,Muppets,Divergent,Noah,Captain America,1.8586297342328295,1.8586297342328295,0.9319999999999999,0.9319999999999999
borda,1,0.3,1,1,True,False,Captain America,Grand Budapest,Muppets,Divergent,Noah,Captain America,1.8484229335673246,1.8484229335673246,0.9319999999999999,0.9319999999999999
borda,1,0.3,1,1,True,True,Captain America,Muppets,Divergent,Noah,Grand Budapest,Grand Budapest,1.824558775250789,1.824558775250789,0.906,0.906
borda,1,0.3,1,1,True,False,Captain America,Grand Budapest,Muppets,Divergent,Noah,Captain America,1.880326312677544,1.880326312677544,0.9319999999999999,0.9319999999999999
borda,1,0.3,1,1,True,False,Captain America,Grand Budapest,Muppets,Divergent,Noah,Captain America,1.8798488181781838,1.8798488181781838,0.9319999999999999,0.9319999999999999
borda,1,0.3,1,1,True,False,Captain America,Grand Budapest,Muppets,Divergent,Noah,Captain America,1.8768490021512765,1.8768490021512765,0.9319999999999999,0.9319999999999999
borda,1,0.3,1,1,True,True,Captain America,Muppets,Divergent,Noah,Grand Budapest,Grand Budapest,1.8217143999195498,1.8217143999195498,0.906,0.906
borda,1,0.3,1,1,True,True,Captain America,Muppets,Divergent,Noah,Grand Budapest,Grand Budapest,1.8255679197623855,1.8255679197623855,0.906,0.906
borda,1,0.3,1,1,True,False,Captain America,Grand Budapest,Muppets,Divergent,Noah,Captain America,1.8694426240846564,1.8694426240846564,0.9319999999999999,0.9319999999999999
borda,1,0.3,1,1,True,False,Captain America,Grand Budapest,Muppets,Divergent,Noah,Captain America,1.8554871569045737,1.8554871569045737,0.9319999999999999,0.9319999999999999
borda,1,0.3,1,1,True,True,Captain America,Muppets,Divergent,Noah,Grand Budapest,Grand Budapest,1.8235611748222103,1.8235611748222103,0.906,0.906
borda,1,0.3,1,1,True,False,Captain America,Grand Budapest,Muppets,Divergent,Noah,Captain America,1.8618161779526257,1.8618161779526257,0.9319999999999999,0.9319999999999999
borda,1,0.3,1,1,True,False,Captain America,Grand Budapest,Muppets,Divergent,Noah,Captain America,1.8736496672187843,1.8736496672187843,0.9319999999999999,0.9319999999999999
borda,1,0.3,1,1,True,True,Captain America,Muppets,Divergent,Noah,Grand Budapest,Grand Budapest,1.8245375837087505,1.8245375837087505,0.906,0.906
borda,1,0.3,1,1,True,False,Captain America,Grand Budapest,Muppets,Divergent,Noah,Captain America,1.8490326795638974,1.8490326795638974,0.9319999999999999,0.9319999999999999
borda,1,0.3,1,1,True,False,Captain America,Grand Budapest,Muppets,Divergent,Noah,Captain America,1.8563901001709016,1.8563901001709016,0.9319999999999999,0.9319999999999999
borda,1,0.3,1,1,True,False,Captain America,Grand Budapest,Muppets,Divergent,Noah,Captain America,1.8448478814808178,1.8448478814808178,0.9319999999999999,0.9319999999999999
borda,1,0.3,1,1,True,False,Captain America,Grand Budapest,Muppets,Divergent,Noah,Captain America,1.8484020463267734,1.8484020463267734,0.9319999999999999,0.9319999999999999
borda,1,0.3,1,1,True,False,Captain America,Grand Budapest,Muppets,Divergent,Noah,Captain America,1.8576662869756864,1.8576662869756864,0.9319999999999999,0.9319999999999999
borda,1,0.3,1,1,True,True,Captain America,Muppets,Divergent,Noah,Grand Budapest,Grand Budapest,1.8189855371209467,1.8189855371209467,0.906,0.906
borda,1,0.3,1,1,True,False,Captain America,Grand Budapest,Muppets,Divergent,Noah,Captain America,1.8471527371658503,1.8471527371658503,0.9319999999999999,0.9319999999999999
borda,1,0.3,1,1,True,False,Captain America,Grand Budapest,Muppets,Divergent,Noah,Captain America,1.87236244568816,1.87236244568816,0.9319999999999999,0.9319999999999999
borda,1,0.3,1,1,True,True,Captain America,Muppets,Divergent,Noah,Grand Budapest,Grand Budapest,1.8236258472968716,1.8236258472968716,0.906,0.906
borda,1,0.3,1,1,True,False,Captain America,Grand Budapest,Muppets,Divergent,Noah,Captain America,1.861346178315829,1.861346178315829,0.9319999999999999,0.9319999999999999
borda,1,0.3,1,1,True,False,Captain America,Grand Budapest,Muppets,Divergent,Noah,Captain America,1.856599306453351,1.856599306453351,0.9319999999999999,0.9319999999999999
borda,1,0.3,1,1,True,False,Captain America,Grand Budapest,Muppets,Divergent,Noah,Captain America,1.8702195510970374,1.8702195510970374,0.9319999999999999,0.9319999999999999
borda,1,0.3,1,1,True,False,Captain America,Grand Budapest,Muppets,Divergent,Noah,Captain America,1.867192409045228,1.867192409045228,0.9319999999999999,0.9319999999999999
borda,1,0.3,1,1,True,True,Captain America,Muppets,Divergent,Noah,Grand Budapest,Grand Budapest,1.8245650875621648,1.8245650875621648,0.906,0.906
borda,1,0.3,1,1,True,True,Captain America,Muppets,Divergent,Noah,Grand Budapest,Grand Budapest,1.8259512507031619,1.8259512507031619,0.906,0.906
borda,1,0.3,1,1,True,False,Captain America,Grand Budapest,Muppets,Divergent,Noah,Captain America,1.8600709337367451,1.8600709337367451,0.9319999999999999,0.9319999999999999
borda,1,0.3,1,1,True,True,Captain America,Muppets,Divergent,Noah,Grand Budapest,Grand Budapest,1.8190162803186922,1.8190162803186922,0.906,0.906
borda,1,0.3,1,1,True,True,Captain America,Muppets,Divergent,Noah,Grand Budapest,Grand Budapest,1.8194191962257928,1.8194191962257928,0.906,0.906
borda,1,0.3,1,1,True,True,Captain America,Muppets,Divergent,Noah,Grand Budapest,Grand Budapest,1.820836942082246,1.820836942082246,0.906,0.906
borda,1,0.3,1,1,True,False,Captain America,Grand Budapest,Muppets,Divergent,Noah,Captain America,1.8787015950200492,1.8787015950200492,0.9319999999999999,0.9319999999999999
borda,1,0.3,1,1,True,False,Captain America,Grand Budapest,Muppets,Divergent,Noah,Captain America,1.8788084982153723,1.8788084982153723,0.9319999999999999,0.9319999999999999
borda,1,0.3,1,1,True,False,Captain America,Grand Budapest,Muppets,Divergent,Noah,Captain America,1.8623992326799463,1.8623992326799463,0.9319999999999999,0.9319999999999999
borda,1,0.3,1,1,True,False,Captain America,Grand Budapest,Muppets,Divergent,Noah,Captain America,1.8475428891754277,1.8475428891754277,0.9319999999999999,0.9319999999999999
borda,1,0.3,1,1,True,False,Captain America,Grand Budapest,Muppets,Divergent,Noah,Captain America,1.8612411717905144,1.8612411717905144,0.9319999999999999,0.9319999999999999
borda,1,0.3,1,1,True,True,Captain America,Muppets,Divergent,Noah,Grand Budapest,Grand Budapest,1.8195982615659847,1.8195982615659847,0.906,0.906
borda,1,0.3,1,1,True,True,Captain America,Muppets,Divergent,Noah,Grand Budapest,Grand Budapest,1.8236051319805977,1.8236051319805977,0.906,0.906
borda,1,0.3,1,1,True,False,Captain America,Grand Budapest,Muppets,Divergent,Noah,Captain America,1.8626778231093184,1.8626778231093184,0.9319999999999999,0.9319999999999999
borda,1,0.3,1,1,True,True,Captain America,Muppets,Divergent,Noah,Grand Budapest,Grand Budapest,1.820176198173356,1.820176198173356,0.906,0.906
borda,1,0.3,1,1,True,False,Captain America,Grand Budapest,Muppets,Divergent,Noah,Captain America,1.8649876019804765,1.8649876019804765,0.9319999999999999,0.9319999999999999
borda,1,0.3,1,1,True,False,Captain America,Grand Budapest,Muppets,Divergent,Noah,Captain America,1.8658283835711438,1.8658283835711438,0.9319999999999999,0.9319999999999999
borda,1,0.3,1,1,True,False,Captain America,Grand Budapest,Muppets,Divergent,Noah,Captain America,1.8601927541822918,1.8601927541822918,0.9319999999999999,0.9319999999999999
borda,1,0.3,1,1,True,False,Captain America,Grand Budapest,Muppets,Divergent,Noah,Captain America,1.863038299289928,1.863038299289928,0.9319999999999999,0.9319999999999999
borda,1,0.3,1,1,True,False,Captain America,Grand Budapest,Muppets,Divergent,Noah,Captain America,1.8601131507914999,1.8601131507914999,0.9319999999999999,0.9319999999999999
borda,1,0.3,1,1,True,True,Captain America,Muppets,Divergent,Noah,Grand Budapest,Grand Budapest,1.8218912384102093,1.8218912384102093,0.906,0.906
borda,1,0.3,1,1,True,True,Captain America,Muppets,Divergent,Noah,Grand Budapest,Grand Budapest,1.8259714428372804,1.8259714428372804,0.906,0.906
borda,1,0.3,1,1,True,False,Captain America,Grand Budapest,Muppets,Divergent,Noah,Captain America,1.8682056641008442,1.8682056641008442,0.9319999999999999,0.9319999999999999
borda,1,0.3,1,1,True,False,Captain America,Grand Budapest,Muppets,Divergent,Noah,Captain America,1.8624060833968132,1.8624060833968132,0.9319999999999999,0.9319999999999999
borda,1,0.3,1,1,True,False,Captain America,Grand Budapest,Muppets,Divergent,Noah,Captain America,1.8783309116532125,1.8783309116532125,0.9319999999999999,0.9319999999999999
borda,1,0.3,1,1,True,False,Captain America,Grand Budapest,Muppets,Divergent,Noah,Captain America,1.8725739186125216,1.8725739186125216,0.9319999999999999,0.9319999999999999
borda,1,0.3,1,1,True,False,Captain America,Grand Budapest,Muppets,Divergent,Noah,Captain America,1.8562913053573764,1.8562913053573764,0.9319999999999999,0.9319999999999999
borda,1,0.3,1,1,True,False,Captain America,Grand Budapest,Muppets,Divergent,Noah,Captain America,1.8533847107951105,1.8533847107951105,0.9319999999999999,0.9319999999999999
borda,1,0.3,1,1,True,False,Captain America,Grand Budapest,Muppets,Divergent,Noah,Captain America,1.8565982246190882,1.8565982246190882,0.9319999999999999,0.9319999999999999
borda,1,0.3,1,1,True,False,Captain America,Grand Budapest,Muppets,Divergent,Noah,Captain America,1.872144236583,1.872144236583,0.9319999999999999,0.9319999999999999
borda,1,0.3,1,1,True,False,Captain America,Grand Budapest,Muppets,Divergent,Noah,Captain America,1.8816776821370111,1.8816776821370111,0.9319999999999999,0.9319999999999999
borda,1,0.3,1,1,True,False,Captain America,Grand Budapest,Muppets,Divergent,Noah,Captain America,1.8640533456676243,1.8640533456676243,0.9319999999999999,0.9319999999999999
borda,1,0.3,1,1,True,False,Captain America,Grand Budapest,Muppets,Divergent,Noah,Captain America,1.858975482929096,1.858975482929096,0.9319999999999999,0.9319999999999999
borda,1,0.3,1,1,True,True,Captain America,Muppets,Divergent,Noah,Grand Budapest,Grand Budapest,1.820892550658609,1.820892550658609,0.906,0.906
borda,1,0.3,1,1,True,False,Captain America,Grand Budapest,Muppets,Divergent,Noah,Captain America,1.880139978348779,1.880139978348779,0.9319999999999999,0.9319999999999999
borda,1,0.3,1,1,True,False,Captain America,Grand Budapest,Muppets,Divergent,Noah,Captain America,1.8697735068644095,1.8697735068644095,0.9319999999999999,0.9319999999999999
borda,1,0.3,1,1,True,False,Captain America,Grand Budapest,Muppets,Divergent,Noah,Captain America,1.8603083141671042,1.8603083141671042,0.9319999999999999,0.9319999999999999
borda,1,0.3,1,1,True,True,Captain America,Muppets,Divergent,Noah,Grand Budapest,Grand Budapest,1.8192593942866484,1.8192593942866484,0.906,0.906
borda,1,0.3,1,1,True,True,Captain America,Muppets,Divergent,Noah,Grand Budapest,Grand Budapest,1.8211212974861066,1.8211212974861066,0.906,0.906
borda,1,0.3,1,1,True,False,Captain America,Grand Budapest,Muppets,Divergent,Noah,Captain America,1.870564957375895,1.870564957375895,0.9319999999999999,0.9319999999999999
borda,1,0.3,1,1,True,False,Captain America,Grand Budapest,Muppets,Divergent,Noah,Captain America,1.8452378139768628,1.8452378139768628,0.9319999999999999,0.9319999999999999
borda,1,0.3,1,1,True,False,Captain America,Grand Budapest,Muppets,Divergent,Noah,Captain America,1.878134435357809,1.878134435357809,0.9319999999999999,0.9319999999999999
borda,1,0.3,1,1,True,True,Captain America,Muppets,Divergent,Noah,Grand Budapest,Grand Budapest,1.82371174035003,1.82371174035003,0.906,0.906
